pub_date,document_type,news_desk,section_name,subsection_name,abstract,headline,writer,key_subject,key_glocations,key_persons,key_organizations,word_count,web_url
2020-04-07,article,Science,Science,,"Stargazing is fun. Now try it at 43,000 miles per second.",How’s the View From a Spinning Star?,Randall Munroe,"['Stars and Galaxies', 'Gravitation and Gravity', 'Space and Astronomy', 'Pulsars', 'your-feed-science']",[],[],[],630,https://www.nytimes.com/2020/04/07/science/pulsar-xkcd-munroe-stars.html
2020-04-07,article,Science,Science,,Can the plant microbiome help clean up contaminated land?,"Superfund, Meet Super Plants",Wudan Yan,"['Water Pollution', 'Trees and Shrubs', 'Waste Materials and Disposal', 'Microbiology', 'Superfund', 'Flowers and Plants', 'your-feed-science']",['Mountain View (Calif)'],"['Doty, Sharon L']",['University of Washington'],1073,https://www.nytimes.com/2020/04/07/science/superfund-plant-microbiome.html
2020-04-07,article,Science,Science,,"An experiment under 4,600 feet of Italian rock wasn’t immune from the pandemic’s interruption.",Will Coronavirus Freeze the Search for Dark Matter?,Dennis Overbye,"['Dark Matter (Astronomy)', 'Physics', 'Laboratories and Scientific Equipment', 'Space and Astronomy', 'Coronavirus (2019-nCoV)', 'Research', 'your-feed-science']",['Italy'],"['Aprile, Elena']",['Gran Sasso National Laboratory'],1764,https://www.nytimes.com/2020/04/07/science/dark-matter-elena-aprile-coronavirus.html
2020-04-07,article,Learning,The Learning Network,,Have you started any special projects you’ve been putting off?,Pandemic Projects,,[],[],[],[],111,https://www.nytimes.com/2020/04/07/learning/pandemic-projects.html
2020-04-07,article,Sports,Sports,Tennis,"For a platform tennis championship, the players socially distanced by wearing gloves and not touching the same tennis balls. There was a trophy, but the winner didn’t take it home. But this was live sports, and ESPN streamed it.","Live, From a Connecticut Backyard, It’s … a Sport!",Christopher Clarey,"['Tennis', 'Platform Tennis', 'Television', 'Coronavirus (2019-nCoV)']",[],[],['ESPN'],1024,https://www.nytimes.com/2020/04/07/sports/tennis/platform-tennis-coronavirus.html
2020-04-07,article,Foreign,World,Americas,"In what was once one of South America’s poorest countries, a fraught transformation is underway, as oil riches bring optimism but also intensify ethnic tensions and environmental concerns.",‘It Changed So Fast’: Oil Is Making Guyana Wealthy but Intensifying Tensions,Anatoly Kurmanaev,"['Oil (Petroleum) and Gasoline', 'Sugar', 'Politics and Government', 'Economic Conditions and Trends', 'Agriculture and Farming', 'Offshore Drilling and Exploration', 'Global Warming', 'Third World and Developing Countries']",['Guyana'],"['Granger, David A (1945- )']",[],1224,https://www.nytimes.com/2020/04/07/world/americas/guyana-oil.html
2020-04-07,article,Business,Business Day,,Carnival and the other big companies have no revenue and face questions over whether customers will return once the threat of the coronavirus passes.,"Cruise Industry, a Symbol of the Pandemic, Scrambles to Survive",David Yaffe-Bellany,"['Coronavirus (2019-nCoV)', 'Cruises', 'Coronavirus Aid, Relief, and Economic Security Act (2020)', 'Finances']",[],[],"['Carnival Corporation', 'Princess Cruises', 'Royal Caribbean Cruises Ltd']",1322,https://www.nytimes.com/2020/04/07/business/coronavirus-cruise-industry-carnival.html
2020-04-07,article,Learning,The Learning Network,,"In this lesson, students will analyze the relationship between wild animals and people during social distancing.","Lesson of the Day: ‘When Humans Are Sheltered in Place, Wild Animals Will Play’",Natalie Proulx,[],[],[],[],349,https://www.nytimes.com/2020/04/07/learning/lesson-of-the-day-when-humans-are-sheltered-in-place-wild-animals-will-play.html
2020-04-07,article,Culture,Books,,"Since the 1970s, Annie Ernaux has poured a lifetime of memories into her intensely personal books. Now, readers in English are catching on.",A Voice in French Literature: Her Own,Laura Cappelle,"['Books and Literature', 'Writing and Writers', 'Women and Girls']",['France'],"['Ernaux, Annie']",[],1180,https://www.nytimes.com/2020/04/07/books/annie-ernaux-a-girls-story.html
2020-04-07,article,Magazine,Magazine,,"Do the mixing in a ventilated room. Wear a mask, gloves, goggles and an apron.",How to Make Hand Sanitizer in Bulk,Malia Wollan,"['Protective Clothing and Gear', 'Hospitals', 'Cleansers, Detergents and Soaps', 'Coronavirus (2019-nCoV)']",['AFRICA'],[],['World Health Organization'],356,https://www.nytimes.com/2020/04/07/magazine/how-to-make-hand-sanitizer-in-bulk-coronavirus-hospitals.html
2020-04-07,multimedia,Technology,Technology,,"With many stuck at home during the pandemic, Americans have been spending more of their lives online. This is how our habits have changed.",The Virus Changed the Way We Internet,Ella Koeze,"['Coronavirus (2019-nCoV)', 'Computers and the Internet', 'Mobile Applications']",[],[],[],0,https://www.nytimes.com/interactive/2020/04/07/technology/coronavirus-internet-use.html
2020-04-07,article,Learning,The Learning Network,,"Has your family had to change traditions and come up with alternative plans for special events like Easter, Passover and Ramadan?",Holidays and Birthdays Are Moments to Come Together. How Are You Adapting During the Pandemic?,Nicole Daniels,[],[],[],[],779,https://www.nytimes.com/2020/04/07/learning/holidays-and-birthdays-are-moments-to-come-together-how-are-you-adapting-during-the-pandemic.html
2020-04-07,article,BookReview,Books,Book Review,"In Danielle Trussoni’s new novel, “The Ancestor,” happily ever after gets very complicated.",You’re Descended From Royalty. Here Are the Keys to Your Castle.,Carol Goodman,['Books and Literature'],[],"['Trussoni, Danielle']",[],678,https://www.nytimes.com/2020/04/07/books/review/the-ancestor-danielle-trussoni.html
2020-04-07,article,BookReview,Books,Book Review,Nicolas Mathieu’s novel “And Their Children After Them” follows a small cohort of Gen Xers in a community ravaged by deindustrialization.,When White Working-Class Fury Came of Age,Thomas Chatterton Williams,['Books and Literature'],[],"['Mathieu, Nicolas']",[],1203,https://www.nytimes.com/2020/04/07/books/review/nicolas-mathieu-their-children-after-them.html
2020-04-07,article,BookReview,Books,Book Review,"Her new novel, “Redhead by the Side of the Road,” shows readers all the old familiar places and moves, and confirms Tyler’s heartening flair for decency.","Anne Tyler Is Back, Scrutinizing an Inscrutable Man in Chaos",Amy Bloom,['Books and Literature'],[],"['Tyler, Anne']",[],638,https://www.nytimes.com/2020/04/07/books/review/redhead-by-the-side-of-the-road-anne-tyler.html
2020-04-07,article,BookReview,Books,Book Review,The novelist Mieko Kawakami belongs to a cadre of young female writers redefining their national literature. “Breasts and Eggs” introduces her to readers of English.,A Japanese Literary Star Joins Her Peers on Western Bookshelves,Katie Kitamura,['Books and Literature'],[],"['Kawakami, Mieko']",[],1202,https://www.nytimes.com/2020/04/07/books/review/breasts-and-eggs-mieko-kawakami.html
2020-04-07,article,BookReview,Books,Book Review,Augustine Sedgewick’s “Coffeeland” demonstrates how the political and social structures of El Salvador were destroyed by its agricultural cash cow.,How Coffee Ruined a Country,Lizabeth Cohen,"['Books and Literature', 'Income Inequality', 'Coffee']",['El Salvador'],"['Sedgewick, Augustine']",[],621,https://www.nytimes.com/2020/04/07/books/review/coffeeland-augustine-sedgewick.html
2020-04-07,article,BookReview,Books,Book Review,"“How Much of These Hills Is Gold,” by C Pam Zhang, reimagines the region’s past as a Chinese-American tale.",A Haunting Debut Novel Brings New Faces to the Myth of the American West,Martha Southgate,['Books and Literature'],[],"['Zhang, C Pam']",[],882,https://www.nytimes.com/2020/04/07/books/review/how-much-of-these-hills-is-gold-c-pam-zhang.html
2020-04-07,article,BookReview,Books,Book Review,"In “Europe Against the Jews: 1880-1945,” Gotz Aly finds the key to the 20th century’s disasters in the rise of nationalism in the 19th century.",What Were the Origins of the Holocaust?,Steven J. Zipperstein,"['Books and Literature', 'Holocaust and the Nazi Era', 'Minorities', 'Zionism']",['Europe'],"['ARENDT, HANNAH', 'Herzl, Theodor', 'Aly, Gotz']",[],1207,https://www.nytimes.com/2020/04/07/books/review/europe-against-the-jews-gotz-aly.html
2020-04-07,article,BookReview,Books,Book Review,"Sallie Bingham’s new biography, “The Silver Swan,” adds a wealth of new material to our understanding of the heiress and philanthropist.","Reconsidering Doris Duke, the Debutante Who Broke All the Rules",Meryl Gordon,"['Books and Literature', 'High Society and Socialites']",[],"['Duke, Doris', 'Bingham, Sallie']",[],1206,https://www.nytimes.com/2020/04/07/books/review/sallie-bingham-doris-duke.html
2020-04-07,article,Styles,Style,,Publicists for products in the pipeline long before the outbreak struggle to find the right tone.,The Art of the Pitch in the Midst of a Pandemic,Brooks Barnes,"['Coronavirus (2019-nCoV)', 'Public Relations and Publicity', 'Corporate Social Responsibility', 'Fashion and Apparel', 'Latex']",[],[],[],1122,https://www.nytimes.com/2020/04/07/style/publicists-marketing-coronavirus.html
2020-04-07,article,Metropolitan,New York,,She wants to be surrounded by loved ones when she dies. Not intubated and isolated in a hospital.,"At 89, She Fears Dying Alone More Than the Coronavirus Itself",John Leland,"['Coronavirus (2019-nCoV)', 'Elderly', 'Loneliness', 'Death and Dying', 'Quarantines']",[],[],[],1366,https://www.nytimes.com/2020/04/07/nyregion/dying-alone-coronavirus.html
2020-04-07,article,BookReview,Books,Book Review,Francesca Wade’s “Square Haunting” chronicles five pioneering feminists and scholars who lived on the same London square between the two world wars.,The Power Women of Mecklenburgh Square,Blanche Wiesen Cook,"['Books and Literature', 'Writing and Writers', 'Women and Girls']",['London (England)'],"['Wade, Francesca', 'Sayers, Dorothy L', 'Woolf, Virginia', 'Doolittle, Hilda', 'Harrison, Jane Ellen', 'Power, Eileen (1889-1940)']",[],1501,https://www.nytimes.com/2020/04/07/books/review/square-haunting-francesca-wade.html
2020-04-07,article,Magazine,Magazine,,The magazine’s Ethicist columnist on how professors can ensure fairness when administering final exams online — and more.,"If My Classmates Are Going to Cheat on an Online Exam, Why Can’t I?",Kwame Anthony Appiah,"['Cheating', 'Colleges and Universities', 'Ethics and Official Misconduct', 'Coronavirus (2019-nCoV)', 'Lying']",[],[],[],1398,https://www.nytimes.com/2020/04/07/magazine/if-my-classmates-are-going-to-cheat-on-an-online-exam-why-cant-i.html
2020-04-07,article,BookReview,Books,Book Review,"Sarah Menkedick suffered horrible anxiety after her daughter was born. In “Ordinary Insanity,” she examines the unacknowledged prevalence of clinically anxious mothers.",Is Fear the Last Taboo of American Motherhood?,Susannah Cahalan,"['Books and Literature', 'Parenting', 'Anxiety and Stress', 'Mental Health and Disorders', 'Pregnancy and Childbirth']",[],"['Menkedick, Sarah']",[],962,https://www.nytimes.com/2020/04/07/books/review/ordinary-insanity-fear-motherhood-sarah-menkedick.html
2020-04-07,article,OpEd,Opinion,,This crisis has created conditions for a rise in violence that young victims will find difficult to escape.,The Coronavirus Could Cause a Child Abuse Epidemic,Nina Agrawal,"['Child Abuse and Neglect', 'Children and Childhood', 'Coronavirus (2019-nCoV)', 'Quarantines']",['United States'],[],[],817,https://www.nytimes.com/2020/04/07/opinion/coronavirus-child-abuse.html
2020-04-07,article,OpEd,Opinion,,"And even with Trump in office, other countries will take their cues from America.",This Won’t End for Anyone Until It Ends for Everyone,Samantha Power,"['United States International Relations', 'Coronavirus (2019-nCoV)', 'Ebola Virus']",['AFRICA'],[],['Security Council (UN)'],1603,https://www.nytimes.com/2020/04/07/opinion/coronavirus-united-states-leadership.html
2020-04-07,article,National,U.S.,,"Arsenic poisoning at a church, a jewelry heist and other cases that our reporters covered have stuck with them.",The True Crime Stories We Won’t Forget,,"['Murders, Attempted Murders and Homicides', 'Fugitives', 'Robberies and Thefts', 'Crime and Criminals', 'News and News Media', 'Deaths (Fatalities)']",[],[],"['Boston Globe', 'Police Department (NYC)']",1207,https://www.nytimes.com/2020/04/07/us/memorable-true-crime-stories.html
2020-04-07,article,OpEd,Opinion,,"In a pandemic, it’s not just truth against misinformation. Every choice is an experiment.","In the Fog of Coronavirus, There Are No Experts",Ross Douthat,"['Coronavirus (2019-nCoV)', 'Quarantines', 'Politics and Government']",[],[],['Centers for Disease Control and Prevention'],1538,https://www.nytimes.com/2020/04/07/opinion/coronavirus-science-experts.html
2020-04-07,article,OpEd,Opinion,,It’s a lot harder to join together when you’re not allowed within six feet of each other.,Coronavirus Shows That We Have a Solidarity Problem,Gail Collins,"['Labor and Jobs', 'Coronavirus (2019-nCoV)', 'United States Politics and Government', 'Federal Taxes (US)', 'Minimum Wage', 'Unemployment']",[],"['Trump, Donald J']",['Republican Party'],1578,https://www.nytimes.com/2020/04/07/opinion/coronavirus-trump-solidarity.html
2020-04-07,article,OpEd,Opinion,,Why cultivating “tragic optimism” will help us weather this crisis — and even grow from it.,"On Coronavirus Lockdown? Look for Meaning, Not Happiness",Emily Esfahani Smith,"['Anxiety and Stress', 'Happiness', 'Psychology and Psychologists', 'Emotions', 'Coronavirus (2019-nCoV)', 'Optimism', 'Post-Traumatic Stress Disorder', 'Mental Health and Disorders']",[],[],[],1388,https://www.nytimes.com/2020/04/07/opinion/coronavirus-mental-health.html
2020-04-07,article,Dining,Food,,Holidays bring a hankering for a traditional dish that the chef Bill Smith has devoted himself to making popular again.,"The Lure and Lore of Corned Ham, a Salty Slice of North Carolina",Brett Anderson,"['Ham', 'Cooking and Cookbooks', 'Restaurants', 'Chefs', 'Easter and Holy Week']",['North Carolina'],"['Smith, Bill (Chef)']","[""Crook's Corner (Chapel Hill, NC, Restaurant)""]",2051,https://www.nytimes.com/2020/04/07/dining/corned-ham.html
2020-04-07,article,Travel,Travel,,"There’s little choice now but to stay grounded because of the coronavirus, but avid travelers are devising creative and meaningful ways to celebrate the vacations they have had to cancel.",We Can Still Travel — With Photoshop and a Dream,Sarah Firshein,"['Travel Warnings', 'Coronavirus (2019-nCoV)', 'Computers and the Internet', 'Social Media', 'Photography', 'Travel and Vacations']",[],[],['AMERICAN MUSEUM OF NATURAL HISTORY'],1465,https://www.nytimes.com/2020/04/07/travel/coronavirus-fake-travel.html
